成交时间,股票代码,股票简称,成交价格,成交量,成交额,大单性质,涨跌幅,涨跌额
2025-03-07 15:00:00,300344,立方数科,11.52,116700,134.44,买盘,-7.77%,-0.89
2025-03-07 15:00:00,300344,立方数科,11.52,49600,57.14,买盘,-7.77%,-0.89
2025-03-07 15:00:00,300344,立方数科,11.52,243900,280.97,卖盘,-7.77%,-0.89
2025-03-07 15:00:00,300344,立方数科,11.52,111000,127.87,买盘,-7.77%,-0.89
2025-03-07 15:00:00,300344,立方数科,11.52,174140,200.61,买盘,-7.77%,-0.89
2025-03-07 15:00:00,300344,立方数科,11.52,73400,84.56,卖盘,-7.77%,-0.89
2025-03-07 15:00:00,300344,立方数科,11.52,192000,221.18,买盘,-7.77%,-0.89
2025-03-07 15:00:00,300344,立方数科,11.52,231100,266.23,买盘,-7.77%,-0.89
2025-03-07 15:00:00,300344,立方数科,11.52,118860,136.93,买盘,-7.77%,-0.89
2025-03-07 15:00:00,300344,立方数科,11.52,116100,133.75,卖盘,-7.77%,-0.89
2025-03-07 15:00:00,300344,立方数科,11.52,68540,78.96,卖盘,-7.77%,-0.89
2025-03-07 15:00:00,300344,立方数科,11.52,123000,141.7,买盘,-7.77%,-0.89
2025-03-07 15:00:00,300344,立方数科,11.52,80500,92.74,买盘,-7.77%,-0.89
2025-03-07 15:00:00,300344,立方数科,11.52,70900,81.68,买盘,-7.77%,-0.89
2025-03-07 15:00:00,300344,立方数科,11.52,262760,302.7,卖盘,-7.77%,-0.89
2025-03-07 15:00:00,300344,立方数科,11.52,268600,309.43,卖盘,-7.77%,-0.89
2025-03-07 15:00:00,300344,立方数科,11.52,93300,107.48,卖盘,-7.77%,-0.89
2025-03-07 15:00:00,300344,立方数科,11.52,114900,132.36,卖盘,-7.77%,-0.89
2025-03-07 15:00:00,300344,立方数科,11.52,156740,180.56,卖盘,-7.77%,-0.89
2025-03-07 15:00:00,300488,恒锋工具,45.81,11745,53.8,卖盘,0.33%,0.15
2025-03-07 15:00:00,300488,恒锋工具,45.81,12755,58.43,卖盘,0.33%,0.15
2025-03-07 15:00:00,300486,东杰智能,7.74,104200,80.65,买盘,-1.90%,-0.15
2025-03-07 15:00:00,300486,东杰智能,7.74,93100,72.06,买盘,-1.90%,-0.15
2025-03-07 15:00:00,300486,东杰智能,7.74,157700,122.06,买盘,-1.90%,-0.15
2025-03-07 15:00:00,300476,胜宏科技,59.55,49805,296.59,买盘,2.30%,1.37
2025-03-07 15:00:00,300344,立方数科,11.52,63100,72.69,买盘,-7.77%,-0.89
2025-03-07 15:00:00,300344,立方数科,11.52,60200,69.35,买盘,-7.77%,-0.89
2025-03-07 15:00:00,300339,润和软件,58.0,27000,156.6,卖盘,-2.99%,-1.74
2025-03-07 15:00:00,300339,润和软件,58.0,10700,62.06,卖盘,-2.99%,-1.74
2025-03-07 15:00:00,300339,润和软件,58.0,13300,77.14,买盘,-2.99%,-1.74
2025-03-07 15:00:00,300476,胜宏科技,59.55,10495,62.5,卖盘,2.30%,1.37
2025-03-07 15:00:00,300476,胜宏科技,59.55,9100,54.19,买盘,2.30%,1.37
2025-03-07 15:00:00,300476,胜宏科技,59.55,36700,218.55,卖盘,2.30%,1.37
2025-03-07 15:00:00,300476,胜宏科技,59.55,24200,144.11,卖盘,2.30%,1.37
2025-03-07 15:00:00,300476,胜宏科技,59.55,79400,472.83,买盘,2.30%,1.37
2025-03-07 15:00:00,300475,香农芯创,40.6,24700,100.28,买盘,8.27%,3.36
2025-03-07 15:00:00,300475,香农芯创,40.6,17300,70.24,买盘,8.27%,3.36
2025-03-07 15:00:00,300475,香农芯创,40.6,14400,58.46,卖盘,8.27%,3.36
2025-03-07 15:00:00,300475,香农芯创,40.6,14900,60.49,买盘,8.27%,3.36
2025-03-07 15:00:00,300475,香农芯创,40.6,46500,188.79,买盘,8.27%,3.36
2025-03-07 15:00:00,300475,香农芯创,40.6,65300,265.12,买盘,8.27%,3.36
2025-03-07 15:00:00,300475,香农芯创,40.6,19200,77.95,买盘,8.27%,3.36
2025-03-07 15:00:00,300475,香农芯创,40.6,64900,263.49,买盘,8.27%,3.36
2025-03-07 15:00:00,300473,德尔股份,31.03,20000,62.06,卖盘,-8.28%,-2.57
2025-03-07 15:00:00,300339,润和软件,58.0,10200,59.16,买盘,-2.99%,-1.74
2025-03-07 15:00:00,300339,润和软件,58.0,8700,50.46,买盘,-2.99%,-1.74
2025-03-07 15:00:00,300339,润和软件,58.0,45700,265.06,买盘,-2.99%,-1.74
2025-03-07 15:00:00,300339,润和软件,58.0,45700,265.06,买盘,-2.99%,-1.74
2025-03-07 15:00:00,300337,银邦股份,13.9,76200,105.92,卖盘,0.80%,0.11
2025-03-07 15:00:00,300337,银邦股份,13.9,85378,118.68,买盘,0.80%,0.11
2025-03-07 15:00:00,300337,银邦股份,13.9,38000,52.82,买盘,0.80%,0.11
2025-03-07 15:00:00,300337,银邦股份,13.9,97800,135.94,买盘,0.80%,0.11
2025-03-07 15:00:00,300465,高伟达,17.42,81000,141.1,买盘,-3.65%,-0.64
2025-03-07 15:00:00,300447,全信股份,14.99,48800,73.15,买盘,5.12%,0.77
2025-03-07 15:00:00,300447,全信股份,14.99,41200,61.76,买盘,5.12%,0.77
2025-03-07 15:00:00,300442,润泽科技,65.99,9400,62.03,买盘,-3.31%,-2.18
2025-03-07 15:00:00,300442,润泽科技,65.99,38400,253.4,买盘,-3.31%,-2.18
2025-03-07 15:00:00,300442,润泽科技,65.99,38600,254.72,买盘,-3.31%,-2.18
2025-03-07 15:00:00,300442,润泽科技,65.99,40800,269.24,买盘,-3.31%,-2.18
2025-03-07 15:00:00,300442,润泽科技,65.99,10800,71.27,买盘,-3.31%,-2.18
2025-03-07 15:00:00,300442,润泽科技,65.99,24100,159.04,买盘,-3.31%,-2.18
2025-03-07 15:00:00,300442,润泽科技,65.99,40800,269.24,买盘,-3.31%,-2.18
2025-03-07 15:00:00,300442,润泽科技,65.99,9700,64.01,买盘,-3.31%,-2.18
2025-03-07 15:00:00,300442,润泽科技,65.99,30100,198.63,买盘,-3.31%,-2.18
2025-03-07 15:00:00,300337,银邦股份,13.9,56300,78.26,买盘,0.80%,0.11
2025-03-07 15:00:00,300296,利亚德,7.39,86500,63.92,买盘,-3.02%,-0.22
2025-03-07 15:00:00,300296,利亚德,7.39,120000,88.68,买盘,-3.02%,-0.22
2025-03-07 15:00:00,300442,润泽科技,65.99,28200,186.09,买盘,-3.31%,-2.18
2025-03-07 15:00:00,300442,润泽科技,65.99,13400,88.43,买盘,-3.31%,-2.18
2025-03-07 15:00:00,300442,润泽科技,65.99,8000,52.79,买盘,-3.31%,-2.18
2025-03-07 15:00:00,300442,润泽科技,65.99,9700,64.01,买盘,-3.31%,-2.18
2025-03-07 15:00:00,300438,鹏辉能源,29.8,19400,57.81,卖盘,-3.21%,-0.96
2025-03-07 15:00:00,300438,鹏辉能源,29.8,30300,90.29,买盘,-3.21%,-0.96
2025-03-07 15:00:00,300438,鹏辉能源,29.8,30000,89.4,卖盘,-3.21%,-0.96
2025-03-07 15:00:00,300434,金石亚药,8.58,69800,59.89,卖盘,-1.61%,-0.14
2025-03-07 15:00:00,300433,蓝思科技,29.02,30000,87.06,卖盘,1.61%,0.47
2025-03-07 15:00:00,300296,利亚德,7.39,100000,73.9,卖盘,-3.02%,-0.22
2025-03-07 15:00:00,300296,利亚德,7.39,100000,73.9,卖盘,-3.02%,-0.22
2025-03-07 15:00:00,300296,利亚德,7.39,80000,59.12,卖盘,-3.02%,-0.22
2025-03-07 15:00:00,300290,荣科科技,20.3,77100,156.51,买盘,-1.79%,-0.36
2025-03-07 15:00:00,300433,蓝思科技,29.02,44900,130.3,买盘,1.61%,0.47
2025-03-07 15:00:00,300433,蓝思科技,29.02,19200,55.72,卖盘,1.61%,0.47
2025-03-07 15:00:00,300433,蓝思科技,29.02,21100,61.23,卖盘,1.61%,0.47
2025-03-07 15:00:00,300433,蓝思科技,29.02,118000,342.44,卖盘,1.61%,0.47
2025-03-07 15:00:00,300433,蓝思科技,29.02,23000,66.75,卖盘,1.61%,0.47
2025-03-07 15:00:00,300433,蓝思科技,29.02,45100,130.88,卖盘,1.61%,0.47
2025-03-07 15:00:00,300433,蓝思科技,29.02,31800,92.28,买盘,1.61%,0.47
2025-03-07 15:00:00,300433,蓝思科技,29.02,44200,128.27,卖盘,1.61%,0.47
2025-03-07 15:00:00,300433,蓝思科技,29.02,23400,67.91,买盘,1.61%,0.47
2025-03-07 15:00:00,300433,蓝思科技,29.02,20000,58.04,买盘,1.61%,0.47
2025-03-07 15:00:00,300433,蓝思科技,29.02,67800,196.76,买盘,1.61%,0.47
2025-03-07 15:00:00,300433,蓝思科技,29.02,19400,56.3,买盘,1.61%,0.47
2025-03-07 15:00:00,300428,立中集团,21.16,27500,58.19,卖盘,0.24%,0.05
2025-03-07 15:00:00,300428,立中集团,21.16,30000,63.48,买盘,0.24%,0.05
2025-03-07 15:00:00,300428,立中集团,21.16,35800,75.75,卖盘,0.24%,0.05
2025-03-07 15:00:00,300428,立中集团,21.16,94900,200.81,卖盘,0.24%,0.05
2025-03-07 15:00:00,300428,立中集团,21.16,24400,51.63,卖盘,0.24%,0.05
2025-03-07 15:00:00,300418,昆仑万维,39.92,13300,53.09,卖盘,1.17%,0.47
2025-03-07 15:00:00,300418,昆仑万维,39.92,20000,79.84,卖盘,1.17%,0.47
2025-03-07 15:00:00,300418,昆仑万维,39.92,20000,79.84,卖盘,1.17%,0.47
2025-03-07 15:00:00,300418,昆仑万维,39.92,18800,75.05,买盘,1.17%,0.47
2025-03-07 15:00:00,300418,昆仑万维,39.92,79500,317.36,卖盘,1.17%,0.47
2025-03-07 15:00:00,300288,朗玛信息,17.41,59300,103.24,买盘,-2.74%,-0.48
2025-03-07 15:00:00,300270,中威电子,8.37,70000,58.59,卖盘,0.36%,0.03
2025-03-07 15:00:00,300403,汉宇集团,18.82,40700,76.6,卖盘,-3.04%,-0.57
2025-03-07 15:00:00,300403,汉宇集团,18.82,39900,75.09,卖盘,-3.04%,-0.57
2025-03-07 15:00:00,300403,汉宇集团,18.82,71800,135.13,卖盘,-3.04%,-0.57
2025-03-07 15:00:00,300397,天和防务,12.38,41100,50.88,卖盘,-0.48%,-0.06
2025-03-07 15:00:00,300397,天和防务,12.38,40900,50.63,卖盘,-0.48%,-0.06
2025-03-07 15:00:00,300394,天孚通信,88.39,18707,165.35,卖盘,-2.98%,-2.64
2025-03-07 15:00:00,300394,天孚通信,88.39,6000,53.03,卖盘,-2.98%,-2.64
2025-03-07 15:00:00,301536,星宸科技,75.98,7100,53.95,买盘,-1.67%,-1.27
2025-03-07 15:00:00,300260,新莱应材,27.73,255100,707.39,买盘,11.99%,3.33
2025-03-07 15:00:00,300260,新莱应材,27.73,18100,50.19,卖盘,11.99%,3.33
2025-03-07 15:00:00,300260,新莱应材,27.73,30300,84.02,买盘,11.99%,3.33
2025-03-07 15:00:00,300260,新莱应材,27.73,21600,59.9,买盘,11.99%,3.33
2025-03-07 15:00:00,300260,新莱应材,27.73,60800,168.6,买盘,11.99%,3.33
2025-03-07 15:00:00,300394,天孚通信,88.39,7500,66.29,卖盘,-2.98%,-2.64
2025-03-07 15:00:00,300391,长药控股,6.14,285700,175.42,买盘,5.86%,0.36
2025-03-07 15:00:00,300391,长药控股,6.14,141100,86.64,买盘,5.86%,0.36
2025-03-07 15:00:00,300379,东方通,18.69,97800,182.79,买盘,-3.06%,-0.57
2025-03-07 15:00:00,300379,东方通,18.69,59500,111.21,买盘,-3.06%,-0.57
2025-03-07 15:00:00,300379,东方通,18.69,35200,65.79,买盘,-3.06%,-0.57
2025-03-07 15:00:00,300379,东方通,18.69,36900,68.97,买盘,-3.06%,-0.57
2025-03-07 15:00:00,300379,东方通,18.69,60100,112.33,买盘,-3.06%,-0.57
2025-03-07 15:00:00,300379,东方通,18.69,36100,67.47,买盘,-3.06%,-0.57
2025-03-07 15:00:00,301458,钧崴电子,37.02,26000,96.25,买盘,1.01%,0.37
2025-03-07 15:00:00,301446,福事特,22.33,22400,50.02,买盘,-3.17%,-0.71
2025-03-07 15:00:00,300379,东方通,18.69,45800,85.6,买盘,-3.06%,-0.57
2025-03-07 15:00:00,300379,东方通,18.69,92900,173.63,买盘,-3.06%,-0.57
2025-03-07 15:00:00,300379,东方通,18.69,142700,266.71,买盘,-3.06%,-0.57
2025-03-07 15:00:00,300379,东方通,18.69,63300,118.31,买盘,-3.06%,-0.57
2025-03-07 15:00:00,300374,中铁装配,17.31,50000,86.55,买盘,-3.46%,-0.6
2025-03-07 15:00:00,300366,创意信息,11.02,76600,84.41,买盘,-1.43%,-0.16
2025-03-07 15:00:00,300366,创意信息,11.02,78300,86.29,卖盘,-1.43%,-0.16
2025-03-07 15:00:00,300358,楚天科技,7.91,249500,197.35,买盘,0.64%,0.05
2025-03-07 15:00:00,300253,卫宁健康,12.57,86000,108.1,卖盘,-1.49%,-0.19
2025-03-07 15:00:00,300253,卫宁健康,12.57,44600,56.06,卖盘,-1.49%,-0.19
2025-03-07 15:00:00,300253,卫宁健康,12.57,44300,55.69,卖盘,-1.49%,-0.19
2025-03-07 15:00:00,300253,卫宁健康,12.57,60600,76.17,卖盘,-1.49%,-0.19
2025-03-07 15:00:00,300253,卫宁健康,12.57,105800,132.99,卖盘,-1.49%,-0.19
2025-03-07 15:00:00,300253,卫宁健康,12.57,80500,101.19,卖盘,-1.49%,-0.19
2025-03-07 15:00:00,300253,卫宁健康,12.57,80500,101.19,卖盘,-1.49%,-0.19
2025-03-07 15:00:00,300253,卫宁健康,12.57,40000,50.28,卖盘,-1.49%,-0.19
2025-03-07 15:00:00,300253,卫宁健康,12.57,218600,274.78,卖盘,-1.49%,-0.19
2025-03-07 15:00:00,301382,蜂助手,60.24,13130,79.1,卖盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,9540,57.47,卖盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,67500,406.62,买盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,92500,557.22,买盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,11700,70.48,卖盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,13100,78.91,卖盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,11900,71.69,买盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,10600,63.85,卖盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,15100,90.96,卖盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,9300,56.02,卖盘,-4.43%,-2.67
2025-03-07 15:00:00,300346,南大光电,38.8,29300,113.68,买盘,-1.42%,-0.55
2025-03-07 15:00:00,300346,南大光电,38.8,25000,97.0,买盘,-1.42%,-0.55
2025-03-07 15:00:00,300342,天银机电,19.07,92800,176.97,买盘,-1.29%,-0.25
2025-03-07 15:00:00,300342,天银机电,19.07,29100,55.49,买盘,-1.29%,-0.25
2025-03-07 15:00:00,300342,天银机电,19.07,60400,115.18,卖盘,-1.29%,-0.25
2025-03-07 15:00:00,300328,宜安科技,13.88,94200,130.75,买盘,3.58%,0.5
2025-03-07 15:00:00,300328,宜安科技,13.88,87892,121.99,卖盘,3.58%,0.5
2025-03-07 15:00:00,300328,宜安科技,13.88,50000,69.4,卖盘,3.58%,0.5
2025-03-07 15:00:00,300328,宜安科技,13.88,43400,60.24,买盘,3.58%,0.5
2025-03-07 15:00:00,300328,宜安科技,13.88,36700,50.94,买盘,3.58%,0.5
2025-03-07 15:00:00,300328,宜安科技,13.88,63192,87.71,卖盘,3.58%,0.5
2025-03-07 15:00:00,300328,宜安科技,13.88,47292,65.64,卖盘,3.58%,0.5
2025-03-07 15:00:00,300328,宜安科技,13.88,38608,53.59,卖盘,3.58%,0.5
2025-03-07 15:00:00,300328,宜安科技,13.88,36492,50.65,卖盘,3.58%,0.5
2025-03-07 15:00:00,300328,宜安科技,13.88,89700,124.5,买盘,3.58%,0.5
2025-03-07 15:00:00,300328,宜安科技,13.88,116600,161.84,卖盘,3.58%,0.5
2025-03-07 15:00:00,301382,蜂助手,60.24,13500,81.32,买盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,10000,60.24,卖盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,10000,60.24,卖盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,11300,68.07,买盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,10000,60.24,卖盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,8800,53.01,买盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,15000,90.36,卖盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,33000,198.79,卖盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,22500,135.54,买盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,44000,265.06,买盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,29400,177.11,买盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,44000,265.06,买盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,38000,228.91,买盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,11600,69.88,买盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,19100,115.06,买盘,-4.43%,-2.67
2025-03-07 15:00:00,300253,卫宁健康,12.57,106500,133.87,卖盘,-1.49%,-0.19
2025-03-07 15:00:00,301382,蜂助手,60.24,44000,265.06,买盘,-4.43%,-2.67
2025-03-07 15:00:00,301382,蜂助手,60.24,20600,124.09,买盘,-4.43%,-2.67
2025-03-07 15:00:00,300328,宜安科技,13.88,48300,67.04,买盘,3.58%,0.5
2025-03-07 15:00:00,300320,海达股份,10.4,53800,55.95,买盘,3.07%,0.32
2025-03-07 15:00:00,300252,金信诺,11.3,93600,105.77,买盘,-2.50%,-0.28
2025-03-07 15:00:00,301366,一博科技,65.65,28900,189.73,买盘,-6.59%,-4.33
2025-03-07 15:00:00,300252,金信诺,11.3,69000,77.97,卖盘,-2.50%,-0.28
2025-03-07 15:00:00,300286,安科瑞,24.7,21600,53.35,买盘,-3.14%,-0.77
2025-03-07 15:00:00,300280,紫天科技,11.6,50000,58.0,卖盘,4.98%,0.58
2025-03-07 15:00:00,300280,紫天科技,11.6,93700,108.69,卖盘,4.98%,0.58
2025-03-07 15:00:00,300275,梅安森,17.61,102100,179.8,买盘,-7.17%,-1.26
2025-03-07 15:00:00,300275,梅安森,17.61,50000,88.05,买盘,-7.17%,-1.26
2025-03-07 15:00:00,300271,华宇软件,9.08,55700,50.58,卖盘,-1.94%,-0.18
2025-03-07 15:00:00,301320,豪江智能,18.5,50600,93.61,卖盘,6.94%,1.28
2025-03-07 15:00:00,300232,洲明科技,8.6,80900,69.57,买盘,-1.94%,-0.17
2025-03-07 15:00:00,300255,常山药业,20.38,151600,308.96,卖盘,-3.69%,-0.75
2025-03-07 15:00:00,300255,常山药业,20.38,59300,120.85,卖盘,-3.69%,-0.75
2025-03-07 15:00:00,300255,常山药业,20.38,77300,157.54,买盘,-3.69%,-0.75
2025-03-07 15:00:00,300245,天玑科技,22.26,111300,247.75,买盘,-10.02%,-2.23
2025-03-07 15:00:00,300245,天玑科技,22.26,300000,667.8,买盘,-10.02%,-2.23
2025-03-07 15:00:00,300245,天玑科技,22.26,106300,236.62,买盘,-10.02%,-2.23
2025-03-07 15:00:00,300245,天玑科技,22.26,22500,50.08,买盘,-10.02%,-2.23
2025-03-07 15:00:00,300245,天玑科技,22.26,24900,55.43,买盘,-10.02%,-2.23
2025-03-07 15:00:00,300245,天玑科技,22.26,24000,53.42,买盘,-10.02%,-2.23
2025-03-07 15:00:00,300245,天玑科技,22.26,69500,154.71,买盘,-10.02%,-2.23
2025-03-07 15:00:00,300245,天玑科技,22.26,119100,265.12,买盘,-10.02%,-2.23
2025-03-07 15:00:00,300245,天玑科技,22.26,114000,253.76,买盘,-10.02%,-2.23
2025-03-07 15:00:00,300245,天玑科技,22.26,59300,132.0,买盘,-10.02%,-2.23
2025-03-07 15:00:00,300245,天玑科技,22.26,119100,265.12,买盘,-10.02%,-2.23
2025-03-07 15:00:00,301315,威士顿,61.77,9100,56.21,卖盘,-1.33%,-0.82
2025-03-07 15:00:00,301302,华如科技,26.3,31900,83.9,买盘,-0.23%,-0.06
2025-03-07 15:00:00,301302,华如科技,26.3,28800,75.74,买盘,-0.23%,-0.06
2025-03-07 15:00:00,301302,华如科技,26.3,21800,57.33,买盘,-0.23%,-0.06
2025-03-07 15:00:00,300231,银信科技,13.59,36900,50.15,买盘,-3.75%,-0.51
2025-03-07 15:00:00,300231,银信科技,13.59,40800,55.45,买盘,-3.75%,-0.51
2025-03-07 15:00:00,300230,永利股份,5.03,171400,86.21,买盘,4.14%,0.21
2025-03-07 15:00:00,300240,飞力达,6.5,96800,62.92,买盘,-1.96%,-0.13
2025-03-07 15:00:00,300229,拓尔思,25.62,60000,153.72,买盘,-2.29%,-0.59
2025-03-07 15:00:00,300229,拓尔思,25.62,300000,768.6,买盘,-2.29%,-0.59
2025-03-07 15:00:00,300229,拓尔思,25.62,22700,58.16,买盘,-2.29%,-0.59
2025-03-07 15:00:00,300229,拓尔思,25.62,20600,52.78,卖盘,-2.29%,-0.59
2025-03-07 15:00:00,300229,拓尔思,25.62,21600,55.34,买盘,-2.29%,-0.59
2025-03-07 15:00:00,300229,拓尔思,25.62,28300,72.5,买盘,-2.29%,-0.59
2025-03-07 15:00:00,300229,拓尔思,25.62,28500,73.02,买盘,-2.29%,-0.59
2025-03-07 15:00:00,300229,拓尔思,25.62,103500,265.17,买盘,-2.29%,-0.59
2025-03-07 15:00:00,300223,北京君正,85.77,23487,201.45,卖盘,-1.86%,-1.6
2025-03-07 15:00:00,300223,北京君正,85.77,37900,325.07,卖盘,-1.86%,-1.6
2025-03-07 15:00:00,300223,北京君正,85.77,10700,91.77,卖盘,-1.86%,-1.6
2025-03-07 15:00:00,300223,北京君正,85.77,9600,82.34,卖盘,-1.86%,-1.6
2025-03-07 15:00:00,300223,北京君正,85.77,15300,131.23,卖盘,-1.86%,-1.6
2025-03-07 15:00:00,300223,北京君正,85.77,13813,118.47,卖盘,-1.86%,-1.6
2025-03-07 15:00:00,301299,卓创资讯,71.13,7900,56.19,买盘,-2.58%,-1.83
2025-03-07 15:00:00,301285,鸿日达,34.75,16400,56.99,卖盘,-0.71%,-0.25
2025-03-07 15:00:00,300223,北京君正,85.77,15300,131.23,卖盘,-1.86%,-1.6
2025-03-07 15:00:00,300223,北京君正,85.77,15300,131.23,卖盘,-1.86%,-1.6
2025-03-07 15:00:00,300223,北京君正,85.77,15300,131.23,卖盘,-1.86%,-1.6
2025-03-07 15:00:00,300223,北京君正,85.77,15300,131.23,卖盘,-1.86%,-1.6
2025-03-07 15:00:00,300223,北京君正,85.77,15300,131.23,卖盘,-1.86%,-1.6
2025-03-07 15:00:00,300223,北京君正,85.77,8800,75.48,卖盘,-1.86%,-1.6
2025-03-07 15:00:00,300223,北京君正,85.77,7300,62.61,买盘,-1.86%,-1.6
2025-03-07 15:00:00,300213,佳讯飞鸿,9.71,229500,222.84,买盘,-4.52%,-0.44
2025-03-07 15:00:00,300213,佳讯飞鸿,9.71,59600,57.87,卖盘,-4.52%,-0.44
2025-03-07 15:00:00,300213,佳讯飞鸿,9.71,112200,108.95,买盘,-4.52%,-0.44
2025-03-07 15:00:00,300213,佳讯飞鸿,9.71,72300,70.2,买盘,-4.52%,-0.44
2025-03-07 15:00:00,300213,佳讯飞鸿,9.71,69200,67.19,买盘,-4.52%,-0.44
2025-03-07 15:00:00,300213,佳讯飞鸿,9.71,80000,77.68,买盘,-4.52%,-0.44
2025-03-07 15:00:00,300221,银禧科技,8.37,95000,79.52,买盘,-1.65%,-0.14
2025-03-07 15:00:00,301266,宇邦新材,36.7,16300,59.82,买盘,-0.43%,-0.16
2025-03-07 15:00:00,301230,泓博医药,35.94,14200,51.03,卖盘,-3.28%,-1.18
2025-03-07 15:00:00,300219,鸿利智汇,7.18,84900,60.96,卖盘,-2.05%,-0.15
2025-03-07 15:00:00,300211,亿通科技,13.02,46200,60.15,买盘,-10.21%,-1.33
2025-03-07 15:00:00,300211,亿通科技,13.02,49800,64.84,卖盘,-10.21%,-1.33
2025-03-07 15:00:00,300211,亿通科技,13.02,43100,56.12,卖盘,-10.21%,-1.33
2025-03-07 15:00:00,300134,大富科技,15.01,37900,56.89,买盘,-0.33%,-0.05
2025-03-07 15:00:00,300134,大富科技,15.01,58400,87.66,卖盘,-0.33%,-0.05
2025-03-07 15:00:00,300130,新国都,23.07,23600,54.45,买盘,-1.03%,-0.24
2025-03-07 15:00:00,300123,亚光科技,6.54,196300,128.38,买盘,2.83%,0.19
2025-03-07 15:00:00,300123,亚光科技,6.54,300000,196.2,买盘,2.83%,0.19
2025-03-07 15:00:00,300211,亿通科技,13.02,57100,74.34,卖盘,-10.21%,-1.33
2025-03-07 15:00:00,300211,亿通科技,13.02,50000,65.1,买盘,-10.21%,-1.33
2025-03-07 15:00:00,300211,亿通科技,13.02,47500,61.84,卖盘,-10.21%,-1.33
2025-03-07 15:00:00,300211,亿通科技,13.02,73500,95.7,买盘,-10.21%,-1.33
2025-03-07 15:00:00,300211,亿通科技,13.02,40100,52.21,买盘,-10.21%,-1.33
2025-03-07 15:00:00,300120,经纬辉开,9.9,88200,87.32,买盘,2.59%,0.26
2025-03-07 15:00:00,300102,乾照光电,11.17,269000,300.47,买盘,-1.76%,-0.2
2025-03-07 15:00:00,300099,尤洛卡,7.78,66000,51.35,买盘,-1.64%,-0.13
2025-03-07 15:00:00,300099,尤洛卡,7.78,87000,67.69,卖盘,-1.64%,-0.13
2025-03-07 15:00:00,300099,尤洛卡,7.78,97500,75.86,买盘,-1.64%,-0.13
2025-03-07 15:00:00,301210,金杨股份,81.61,10100,82.43,卖盘,8.02%,6.55
2025-03-07 15:00:00,300210,森远股份,10.31,94900,97.84,买盘,-1.53%,-0.16
2025-03-07 15:00:00,300094,国联水产,3.61,150000,54.15,卖盘,-2.43%,-0.09
2025-03-07 15:00:00,300085,银之杰,37.78,14300,54.03,卖盘,-4.23%,-1.6
2025-03-07 15:00:00,300085,银之杰,37.78,20500,77.45,卖盘,-4.23%,-1.6
2025-03-07 15:00:00,300085,银之杰,37.78,18900,71.4,卖盘,-4.23%,-1.6
2025-03-07 15:00:00,300085,银之杰,37.78,15900,60.07,卖盘,-4.23%,-1.6
2025-03-07 15:00:00,300085,银之杰,37.78,32600,123.16,卖盘,-4.23%,-1.6
2025-03-07 15:00:00,300085,银之杰,37.78,23700,89.54,卖盘,-4.23%,-1.6
2025-03-07 15:00:00,300085,银之杰,37.78,37700,142.43,卖盘,-4.23%,-1.6
2025-03-07 15:00:00,300083,创世纪,9.98,277400,276.85,卖盘,-1.87%,-0.19
2025-03-07 15:00:00,300201,海伦哲,5.76,103900,59.85,卖盘,-1.87%,-0.11
2025-03-07 15:00:00,300201,海伦哲,5.76,143900,82.89,买盘,-1.87%,-0.11
2025-03-07 15:00:00,300192,科德教育,19.21,28800,55.32,买盘,-1.64%,-0.31
2025-03-07 15:00:00,300192,科德教育,19.21,26100,50.14,买盘,-1.64%,-0.31
2025-03-07 15:00:00,300192,科德教育,19.21,37800,72.61,买盘,-1.64%,-0.31
2025-03-07 15:00:00,300083,创世纪,9.98,116900,116.67,买盘,-1.87%,-0.19
