时间,代码,名称,板块,相关信息
09:30:55,300718,长盛轴承,大笔买入,"222200,65.45000,0.012680"
09:30:54,002261,拓维信息,大笔买入,"2714100,21.81000,0.067548"
09:30:54,002123,梦网科技,大笔买入,"862900,13.43000,0.035659"
09:30:54,000573,粤宏远Ａ,大笔买入,"637400,4.06000,-0.077273"
09:30:52,301598,博科测试,大笔买入,"29600,79.20000,0.056150"
09:30:52,300846,首都在线,大笔买入,"772800,17.78000,0.145820"
09:30:52,300287,飞利信,大笔买入,"1857000,5.52000,-0.029825"
09:30:52,300229,拓尔思,大笔买入,"1303700,28.32000,0.017658"
09:30:51,002354,天娱数科,大笔买入,"2057600,7.48000,0.016260"
09:30:51,002123,梦网科技,大笔买入,"2047000,13.36000,0.034109"
09:30:51,839946,华阳变速,大笔买入,"183499,8.97000,0.093788"
09:30:51,002122,汇洲智能,大笔买入,"2570100,4.70000,-0.022869"
09:30:49,301099,雅创电子,大笔买入,"65540,45.34000,0.046587"
09:30:49,300766,每日互动,大笔买入,"473755,37.90000,0.095101"
09:30:49,300846,首都在线,大笔买入,"603000,17.68000,0.141931"
09:30:49,600355,精伦电子,大笔买入,"763900,3.55000,0.050296"
09:30:48,003015,日久光电,大笔买入,"318600,16.38000,-0.019196"
09:30:47,600889,南京化纤,大笔买入,"439100,20.30000,0.041026"
09:30:46,301488,豪恩汽电,大笔买入,"41400,68.65000,0.064651"
09:30:46,300790,宇瞳光学,大笔买入,"2467900,29.82000,0.200000"
09:30:46,300766,每日互动,大笔买入,"636100,38.00000,0.092507"
09:30:46,300448,浩云科技,大笔买入,"515600,7.65000,0.045330"
09:30:45,839946,华阳变速,大笔买入,"112879,8.97000,0.093788"
09:30:45,832978,开特股份,大笔买入,"133346,18.81000,0.160792"
09:30:43,301488,豪恩汽电,大笔买入,"62300,69.00000,0.064651"
09:30:43,301202,朗威股份,大笔买入,"37600,39.10000,0.017699"
09:30:43,301318,维海德,大笔买入,"93500,36.10000,0.032018"
09:30:43,300766,每日互动,大笔买入,"996800,37.91000,0.089625"
09:30:43,300921,南凌科技,大笔买入,"90500,29.19000,0.018789"
09:30:43,300846,首都在线,大笔买入,"756900,17.50000,0.135450"
09:30:43,300790,宇瞳光学,大笔买入,"431600,29.82000,0.195976"
09:30:42,003005,竞业达,大笔买入,"90800,35.69000,-0.034174"
09:30:42,002655,共达电声,大笔买入,"372600,12.93000,0.038585"
09:30:42,002137,实益达,大笔买入,"513200,8.56000,0.002339"
09:30:40,301536,星宸科技,大笔买入,"39600,75.29000,-0.009342"
09:30:40,301596,瑞迪智驱,大笔买入,"32300,123.04000,0.003691"
09:30:40,301488,豪恩汽电,大笔买入,"27300,69.00000,0.064959"
09:30:40,301315,威士顿,大笔买入,"39000,59.99000,0.001840"
09:30:40,301306,西测测试,大笔买入,"58400,40.99000,-0.019847"
09:30:40,301202,朗威股份,大笔买入,"64000,39.10000,0.017699"
09:30:40,300790,宇瞳光学,大笔买入,"671200,29.72000,0.183099"
09:30:40,300846,首都在线,大笔买入,"1007600,17.52000,0.134802"
09:30:40,300556,丝路视觉,大笔买入,"120300,20.55000,0.020378"
09:30:40,300403,汉宇集团,大笔买入,"609900,13.68000,-0.018585"
09:30:39,002354,天娱数科,大笔买入,"2193792,7.44000,0.001355"
09:30:39,002261,拓维信息,大笔买入,"1867100,21.74000,0.064611"
09:30:39,001368,通达创智,大笔买入,"499850,23.86000,0.099496"
09:30:39,002253,川大智胜,大笔买入,"213700,12.12000,-0.005771"
09:30:39,000856,冀东装备,大笔买入,"882069,10.66000,-0.054319"
09:30:37,301318,维海德,大笔买入,"80200,35.94000,0.026015"
09:30:37,300766,每日互动,大笔买入,"1238200,37.81000,0.090202"
09:30:37,300790,宇瞳光学,大笔买入,"1991193,29.40000,0.173038"
09:30:37,300556,丝路视觉,大笔买入,"109000,20.53000,0.017893"
09:30:37,300307,慈星股份,大笔买入,"802200,8.40000,-0.023310"
09:30:35,688023,安恒信息,大笔买入,"125481,64.99000,0.039175"
09:30:35,688620,安凯微,大笔买入,"328167,20.32000,0.129516"
09:30:34,300766,每日互动,大笔买入,"1002800,37.83000,0.089914"
09:30:34,300790,宇瞳光学,大笔买入,"1288200,29.15000,0.166600"
09:30:34,300211,亿通科技,大笔买入,"326500,10.05000,0.021450"
09:30:34,600355,精伦电子,大笔买入,"687100,3.51000,0.038462"
09:30:33,603598,引力传媒,大笔买入,"297700,20.30000,-0.029637"
09:30:33,839946,华阳变速,大笔买入,"206103,8.76000,0.070646"
09:30:33,839493,并行科技,大笔买入,"32819,113.18000,0.054849"
09:30:33,002131,利欧股份,大笔买入,"7130400,4.14000,0.012195"
09:30:31,301488,豪恩汽电,大笔买入,"49300,69.00000,0.070205"
09:30:31,300790,宇瞳光学,大笔买入,"982000,28.99000,0.166197"
09:30:28,301598,博科测试,大笔买入,"21700,77.64000,0.037968"
09:30:28,301399,英特科技,大笔买入,"45200,27.35000,-0.007636"
09:30:28,301202,朗威股份,大笔买入,"51600,39.06000,0.016918"
09:30:28,301488,豪恩汽电,大笔买入,"39000,69.36000,0.070205"
09:30:28,300766,每日互动,大笔买入,"747600,37.80000,0.091354"
09:30:28,300790,宇瞳光学,大笔买入,"728900,28.98000,0.165795"
09:30:28,600355,精伦电子,大笔买入,"724300,3.49000,0.032544"
09:30:27,002354,天娱数科,大笔买入,"5619600,7.33000,-0.013550"
09:30:27,001356,富岭股份,大笔买入,"144600,14.97000,-0.028627"
09:30:27,002261,拓维信息,大笔买入,"1235600,21.60000,0.052374"
09:30:27,001319,铭科精技,大笔买入,"97400,27.86000,-0.008188"
09:30:27,000856,冀东装备,大笔买入,"238200,10.56000,-0.060552"
09:30:25,301202,朗威股份,大笔买入,"37300,39.07000,0.017699"
09:30:25,301488,豪恩汽电,大笔买入,"41100,69.36000,0.070205"
09:30:25,300307,慈星股份,大笔买入,"1156900,8.33000,-0.023310"
09:30:24,600212,绿能慧充,大笔买入,"672500,7.88000,0.006386"
09:30:24,002354,天娱数科,大笔买入,"1815300,7.28000,-0.014905"
09:30:24,688583,思看科技,大笔买入,"14562,108.01000,0.016948"
09:30:24,603211,晋拓股份,大笔买入,"104500,18.19000,-0.022569"
09:30:24,600120,浙江东方,大笔买入,"5548850,6.74000,0.094156"
09:30:24,000856,冀东装备,大笔买入,"345600,10.55000,-0.060552"
09:30:22,600797,浙大网新,大笔买入,"1183800,7.46000,-0.005333"
09:30:22,600206,有研新材,大笔买入,"1228500,17.07000,0.014863"
09:30:22,301488,豪恩汽电,大笔买入,"67524,69.36000,0.051690"
09:30:22,301598,博科测试,大笔买入,"68700,77.50000,0.036096"
09:30:22,603286,日盈电子,大笔买入,"150500,22.95000,-0.009067"
09:30:22,600355,精伦电子,大笔买入,"1023200,3.45000,0.020710"
09:30:22,300766,每日互动,大笔买入,"668600,37.77000,0.076945"
09:30:22,300790,宇瞳光学,大笔买入,"823600,28.91000,0.165392"
09:30:22,300010,豆神教育,大笔买入,"1696700,8.43000,-0.022119"
09:30:21,600120,浙江东方,大笔买入,"4694572,6.76000,0.097403"
09:30:21,600114,东睦股份,大笔买入,"902600,20.98000,0.040675"
09:30:20,688343,云天励飞-U,大笔买入,"323099,68.86000,0.064461"
09:30:19,301596,瑞迪智驱,大笔买入,"16700,122.00000,0.007956"
09:30:19,301488,豪恩汽电,大笔买入,"40200,68.16000,0.050918"
09:30:19,603286,日盈电子,大笔买入,"115800,22.92000,-0.010363"
09:30:19,300766,每日互动,大笔买入,"369800,37.37000,0.072046"
09:30:19,300790,宇瞳光学,大笔买入,"612584,28.96000,0.164588"
09:30:19,300307,慈星股份,大笔买入,"817100,8.35000,-0.026807"
09:30:18,002122,汇洲智能,大笔买入,"2163900,4.78000,-0.002079"
09:30:18,002261,拓维信息,大笔买入,"1509400,21.46000,0.046990"
09:30:18,600120,浙江东方,大笔买入,"5101228,6.75000,0.095779"
09:30:16,301261,恒工精密,大笔买入,"84300,58.00000,-0.034609"
09:30:16,300766,每日互动,大笔买入,"745800,37.20000,0.063401"
09:30:16,300790,宇瞳光学,大笔买入,"379700,28.94000,0.162978"
09:30:16,600186,莲花控股,大笔买入,"3638600,6.09000,0.028716"
09:30:16,603197,保隆科技,大笔买入,"404100,43.59000,0.044572"
09:30:15,002892,科力尔,大笔买入,"413700,18.25000,-0.008715"
09:30:15,605055,迎丰股份,大笔买入,"510900,6.18000,0.099644"
09:30:15,002861,瀛通通讯,大笔买入,"206300,16.43000,-0.017932"
09:30:15,603110,东方材料,大笔买入,"386300,19.30000,0.094104"
09:30:15,000856,冀东装备,大笔买入,"320100,10.59000,-0.056100"
09:30:14,688023,安恒信息,大笔买入,"115264,63.48000,0.015030"
09:30:14,688343,云天励飞-U,大笔买入,"423997,68.82000,0.063843"
09:30:13,600355,精伦电子,大笔买入,"1005400,3.48000,0.029586"
09:30:12,605055,迎丰股份,大笔买入,"1306200,6.18000,0.099644"
09:30:12,603211,晋拓股份,大笔买入,"269400,18.10000,-0.027405"
09:30:12,002448,中原内配,大笔买入,"3143700,7.91000,0.097357"
09:30:12,002354,天娱数科,大笔买入,"4177800,7.25000,-0.016260"
09:30:12,688411,C海博,大笔买入,"56280,60.40000,-0.009024"
09:30:12,600120,浙江东方,大笔买入,"5148800,6.76000,0.097403"
09:30:12,002123,梦网科技,大笔买入,"956900,12.95000,-0.000775"
09:30:11,688620,安凯微,大笔买入,"544806,20.19000,0.122290"
09:30:10,301261,恒工精密,大笔买入,"52300,58.00000,-0.034942"
09:30:10,300846,首都在线,大笔买入,"907800,17.99000,0.160078"
09:30:10,300766,每日互动,大笔买入,"789900,36.80000,0.060519"
09:30:10,300448,浩云科技,大笔买入,"554100,7.65000,0.056319"
09:30:10,300166,东方国信,大笔买入,"1897600,12.15000,0.040240"
09:30:10,600355,精伦电子,大笔买入,"723100,3.47000,0.026627"
09:30:10,600186,莲花控股,大笔买入,"2619900,6.09000,0.028716"
09:30:09,002599,盛通股份,大笔买入,"517000,8.57000,0.000000"
09:30:09,002448,中原内配,大笔买入,"2295487,7.89000,0.091794"
09:30:09,002354,天娱数科,大笔买入,"3869000,7.26000,-0.018970"
09:30:09,002530,金财互联,大笔买入,"831300,12.18000,-0.035629"
09:30:09,002123,梦网科技,大笔买入,"1314728,12.89000,-0.006202"
09:30:09,001368,通达创智,大笔买入,"142309,23.83000,0.093994"
09:30:09,002261,拓维信息,大笔买入,"2082800,21.35000,0.045521"
09:30:09,688583,思看科技,大笔买入,"15071,108.24000,0.019113"
09:30:09,871263,莱赛激光,大笔买入,"68169,16.50000,0.043643"
09:30:09,870976,视声智能,大笔买入,"45219,24.80000,-0.038165"
09:30:09,839946,华阳变速,大笔买入,"294346,8.77000,0.093788"
09:30:09,000882,华联股份,大笔买入,"2946400,2.68000,-0.025455"
09:30:09,000818,航锦科技,大笔买入,"935600,21.93000,0.082677"
09:30:09,832978,开特股份,大笔买入,"191029,18.75000,0.171923"
09:30:09,832491,奥迪威,大笔买入,"132472,28.06000,0.022174"
09:30:09,831906,舜宇精工,大笔买入,"62644,20.14000,0.053180"
09:30:08,603118,共进股份,大笔买入,"1568200,10.24000,0.009862"
09:30:08,600261,阳光照明,大笔买入,"1993800,3.70000,-0.028871"
09:30:08,688152,麒麟信安,大笔买入,"32287,61.89000,0.023821"
09:30:07,301596,瑞迪智驱,大笔买入,"19700,122.99000,0.010007"
09:30:07,603286,日盈电子,大笔买入,"293800,22.75000,-0.017703"
09:30:07,301202,朗威股份,大笔买入,"59800,39.06000,0.014836"
09:30:07,300766,每日互动,大笔买入,"2271100,36.80000,0.053314"
09:30:07,300852,四会富仕,大笔买入,"156000,37.37000,0.046421"
09:30:07,300846,首都在线,大笔买入,"603200,17.90000,0.141931"
09:30:07,300638,广和通,大笔买入,"714676,35.95000,0.012766"
09:30:07,300840,酷特智能,大笔买入,"208240,25.27000,-0.024296"
09:30:07,300307,慈星股份,大笔买入,"879300,8.35000,-0.032634"
09:30:07,300552,万集科技,大笔买入,"144400,35.35000,0.025797"
09:30:07,300467,迅游科技,大笔买入,"195000,18.40000,0.019337"
09:30:07,300270,中威电子,大笔买入,"462200,7.96000,0.051519"
09:30:07,300211,亿通科技,大笔买入,"428700,10.10000,0.031665"
09:30:07,300057,万顺新材,大笔买入,"806600,5.12000,0.094421"
09:30:06,003005,竞业达,大笔买入,"146400,34.84000,-0.060212"
09:30:06,002896,中大力德,大笔买入,"178700,62.40000,-0.043800"
09:30:06,002846,英联股份,大笔买入,"274200,8.82000,0.009195"
09:30:06,003032,传智教育,大笔买入,"480600,7.97000,0.000000"
09:30:06,003015,日久光电,大笔买入,"845457,16.30000,-0.008998"
09:30:06,002691,冀凯股份,大笔买入,"3415300,11.12000,0.098912"
09:30:06,002448,中原内配,大笔买入,"5462200,7.85000,0.077886"
09:30:06,002398,垒知集团,大笔买入,"850100,5.01000,-0.023392"
09:30:06,002369,卓翼科技,大笔买入,"1053501,6.94000,0.011662"
09:30:06,002354,天娱数科,大笔买入,"6234200,7.24000,-0.023035"
09:30:06,002313,日海智能,大笔买入,"396700,9.61000,-0.008273"
09:30:06,002284,亚太股份,大笔买入,"2125500,9.42000,0.047884"
09:30:06,002703,浙江世宝,大笔买入,"1374900,12.81000,0.024721"
09:30:06,002664,信质集团,大笔买入,"903000,17.27000,0.012397"
09:30:06,002599,盛通股份,大笔买入,"1411000,8.56000,-0.001168"
09:30:06,002577,雷柏科技,大笔买入,"1073550,22.16000,0.042353"
09:30:06,002403,爱仕达,大笔买入,"428100,18.06000,0.016301"
09:30:06,600255,鑫科材料,大笔买入,"3215800,3.90000,-0.022556"
09:30:06,002380,科远智慧,大笔买入,"193800,21.50000,0.000466"
09:30:06,002195,岩山科技,大笔买入,"6270364,4.57000,-0.019313"
09:30:06,002184,海得控制,大笔买入,"326300,13.80000,0.010249"
09:30:06,002212,天融信,大笔买入,"1196380,7.72000,0.007853"
09:30:06,001380,华纬科技,大笔买入,"106300,26.30000,-0.023429"
09:30:06,001356,富岭股份,大笔买入,"545220,14.91000,-0.028627"
09:30:06,002131,利欧股份,大笔买入,"12814400,4.07000,-0.014634"
09:30:06,002126,银轮股份,大笔买入,"967400,23.22000,0.068537"
09:30:06,002122,汇洲智能,大笔买入,"9293300,4.80000,0.000000"
09:30:06,002067,景兴纸业,大笔买入,"3203700,4.03000,-0.004950"
09:30:06,001319,铭科精技,大笔买入,"66300,27.86000,-0.008188"
09:30:06,920106,林泰新材,大笔买入,"28170,56.51000,-0.000880"
09:30:06,872374,云里物里,大笔买入,"90950,35.35000,-0.043561"
09:30:06,839493,并行科技,大笔买入,"192635,113.80000,0.057912"
09:30:06,837092,汉鑫科技,大笔买入,"58064,41.81000,-0.003575"
09:30:06,834475,三友科技,大笔买入,"90583,19.80000,0.039662"
09:30:06,833533,骏创科技,大笔买入,"136989,40.44000,-0.052110"
09:30:06,832978,开特股份,大笔买入,"408614,18.95000,0.144094"
09:30:06,832149,利尔达,大笔买入,"242823,11.48000,0.029543"
09:30:06,831906,舜宇精工,大笔买入,"142549,20.20000,0.052659"
09:30:06,002261,拓维信息,大笔买入,"6747000,21.36000,0.045032"
09:30:06,001395,C亚联,大笔买入,"26600,40.30000,-0.014911"
09:30:06,000856,冀东装备,大笔买入,"868300,10.62000,-0.053428"
09:30:06,000584,*ST工智,大笔买入,"2974078,2.51000,-0.035857"
09:30:06,000056,皇庭国际,大笔买入,"931000,2.78000,0.021978"
09:30:06,000868,安凯客车,大笔买入,"3231100,6.20000,0.021595"
09:30:06,000810,创维数字,大笔买入,"2338300,14.10000,0.028446"
09:30:06,000802,北京文化,大笔买入,"974700,5.66000,-0.043993"
09:30:06,000681,视觉中国,大笔买入,"2617800,26.30000,0.028516"
09:30:06,000882,华联股份,大笔买入,"16787400,2.68000,-0.029091"
09:30:06,000818,航锦科技,大笔买入,"3027500,22.00000,0.082677"
09:30:06,430418,苏轴股份,大笔买入,"101597,28.80000,0.028826"
09:30:05,688343,云天励飞-U,大笔买入,"278893,68.59000,0.060288"
09:30:05,600410,华胜天成,大笔买入,"2260900,8.87000,-0.016630"
09:30:05,688620,安凯微,大笔买入,"1172973,19.78000,0.099500"
09:30:04,301596,瑞迪智驱,大笔买入,"59100,123.14000,0.008858"
09:30:04,301600,慧翰股份,大笔买入,"40500,177.26000,0.017857"
09:30:04,301581,黄山谷捷,大笔买入,"44017,53.80000,0.004651"
09:30:04,301413,安培龙,大笔买入,"76600,87.51000,-0.025832"
09:30:04,301488,豪恩汽电,大笔买入,"252700,69.49000,0.075451"
09:30:04,301383,天键股份,大笔买入,"324060,65.90000,0.056133"
09:30:04,301368,丰立智能,大笔买入,"150000,65.52000,-0.019300"
09:30:04,301613,新铝时代,大笔买入,"23700,60.50000,-0.012416"
09:30:04,301598,博科测试,大笔买入,"46000,76.50000,0.022594"
09:30:04,301512,智信精密,大笔买入,"103400,48.19000,-0.055545"
09:30:04,301439,泓淋电力,大笔买入,"461200,17.20000,0.041441"
09:30:04,301336,趣睡科技,大笔买入,"32700,56.21000,0.002669"
09:30:04,301310,鑫宏业,大笔买入,"97440,31.31000,-0.025265"
09:30:04,301191,菲菱科思,大笔买入,"28700,93.25000,0.000967"
09:30:04,301178,天亿马,大笔买入,"59800,29.13000,0.001036"
09:30:04,301220,亚香股份,大笔买入,"76700,44.10000,0.000910"
09:30:04,301631,壹连科技,大笔买入,"23197,124.12000,-0.003777"
09:30:04,301550,斯菱股份,大笔买入,"145500,96.28000,0.032578"
09:30:04,301399,英特科技,大笔买入,"45900,27.27000,-0.006545"
09:30:04,301236,软通动力,大笔买入,"748750,65.39000,0.006912"
09:30:04,301328,维峰电子,大笔买入,"77800,46.14000,-0.000217"
09:30:04,301306,西测测试,大笔买入,"134000,41.11000,-0.016978"
09:30:04,301202,朗威股份,大笔买入,"212400,38.99000,0.014836"
09:30:04,301159,三维天地,大笔买入,"76300,33.86000,0.045900"
09:30:04,301099,雅创电子,大笔买入,"179703,45.48000,0.048662"
09:30:04,301076,新瀚新材,大笔买入,"73200,34.82000,0.009030"
09:30:04,301270,汉仪股份,大笔买入,"77800,35.20000,0.007410"
09:30:04,301070,开勒股份,大笔买入,"76100,56.79000,0.023088"
09:30:04,300980,祥源新材,大笔买入,"678556,26.67000,-0.022328"
09:30:04,300996,普联软件,大笔买入,"301100,26.66000,-0.035766"
09:30:04,300825,阿尔特,大笔买入,"688700,12.78000,0.023181"
09:30:04,300852,四会富仕,大笔买入,"301619,37.42000,0.045022"
09:30:04,300798,锦鸡股份,大笔买入,"579900,7.00000,0.030882"
09:30:04,300766,每日互动,大笔买入,"7803653,36.55000,0.049568"
09:30:04,300788,中信出版,大笔买入,"347800,36.58000,0.030916"
09:30:04,300733,西菱动力,大笔买入,"316000,14.80000,-0.002681"
09:30:04,300703,创源股份,大笔买入,"173700,15.28000,-0.021725"
09:30:04,300638,广和通,大笔买入,"1182624,35.70000,0.009929"
09:30:04,300620,光库科技,大笔买入,"334050,47.98000,-0.015808"
09:30:04,300709,精研科技,大笔买入,"152100,42.79000,0.026943"
09:30:04,300933,中辰股份,大笔买入,"615800,7.36000,0.010929"
09:30:04,300916,朗特智能,大笔买入,"120600,31.50000,0.022727"
09:30:04,300830,金现代,大笔买入,"502400,9.48000,0.018378"
09:30:04,300807,天迈科技,大笔买入,"76900,36.35000,0.017852"
09:30:04,300657,弘信电子,大笔买入,"1729400,25.81000,0.022539"
09:30:04,300949,奥雅股份,大笔买入,"43000,39.50000,0.022704"
09:30:04,300911,亿田智能,大笔买入,"143960,32.51000,0.004032"
09:30:04,300853,申昊科技,大笔买入,"228300,21.33000,0.002355"
09:30:04,300846,首都在线,大笔买入,"868600,17.62000,0.133506"
09:30:04,300632,光莆股份,大笔买入,"314800,12.07000,0.016020"
09:30:04,300552,万集科技,大笔买入,"215400,35.39000,0.024638"
09:30:04,300547,川环科技,大笔买入,"232720,28.45000,-0.002448"
09:30:04,300475,香农芯创,大笔买入,"609000,31.20000,-0.008897"
09:30:04,920116,星图测控,大笔买入,"59272,49.72000,-0.011725"
09:30:04,920108,宏海科技,大笔买入,"525951,17.40000,-0.092324"
09:30:04,920002,万达轴承,大笔买入,"16426,80.19000,-0.026638"
09:30:04,873132,泰鹏智能,大笔买入,"103772,13.40000,0.012753"
09:30:04,873001,纬达光电,大笔买入,"133739,17.50000,0.024474"
09:30:04,300484,蓝海华腾,大笔买入,"170500,21.61000,0.006986"
09:30:04,600186,莲花控股,大笔买入,"2053450,6.06000,0.023649"
09:30:04,300624,万兴科技,大笔买入,"345900,77.79000,-0.026993"
09:30:04,300608,思特奇,大笔买入,"315400,13.41000,0.000750"
09:30:04,300307,慈星股份,大笔买入,"4481400,8.30000,-0.037296"
09:30:04,300496,中科创达,大笔买入,"461700,70.80000,0.012859"
09:30:04,300494,盛天网络,大笔买入,"675200,13.25000,-0.025000"
09:30:04,300403,汉宇集团,大笔买入,"1090800,13.89000,-0.007148"
09:30:04,300276,三丰智能,大笔买入,"1062200,11.14000,-0.011576"
09:30:04,300287,飞利信,大笔买入,"4698800,5.58000,-0.019298"
09:30:04,300170,汉得信息,大笔买入,"2473400,20.76000,-0.025083"
09:30:04,300166,东方国信,大笔买入,"3489600,12.07000,0.042808"
09:30:04,300352,北信源,大笔买入,"2107600,6.22000,-0.043077"
09:30:04,300344,立方数科,大笔买入,"1081800,6.14000,-0.017488"
09:30:04,300323,华灿光电,大笔买入,"1031700,7.79000,-0.002561"
09:30:04,300250,初灵信息,大笔买入,"182600,16.58000,-0.015476"
09:30:04,300211,亿通科技,大笔买入,"752000,10.10000,0.029622"
09:30:04,300229,拓尔思,大笔买入,"3265750,27.55000,-0.001441"
09:30:04,300057,万顺新材,大笔买入,"1406500,5.10000,0.094421"
09:30:03,688583,思看科技,大笔买入,"18280,108.00000,0.016853"
09:30:03,003005,竞业达,大笔买入,"171800,34.65000,-0.064551"
09:30:03,002845,同兴达,大笔买入,"284500,15.82000,-0.005019"
09:30:03,002757,南兴股份,大笔买入,"288500,17.21000,-0.006362"
09:30:03,002965,祥鑫科技,大笔买入,"229400,50.04000,0.030738"
09:30:03,002861,瀛通通讯,大笔买入,"469700,16.49000,-0.025702"
09:30:03,002843,泰嘉股份,大笔买入,"283400,27.70000,0.011717"
09:30:03,002730,电光科技,大笔买入,"545200,21.16000,-0.004664"
09:30:03,002917,金奥博,大笔买入,"436000,15.10000,0.000000"
09:30:03,002816,和科达,大笔买入,"144200,13.94000,0.000000"
09:30:03,002717,岭南股份,大笔买入,"1617500,3.27000,-0.015060"
09:30:03,002577,雷柏科技,大笔买入,"795300,22.15000,0.040941"
09:30:03,002600,领益智造,大笔买入,"11156922,10.11000,0.035824"
09:30:03,002599,盛通股份,大笔买入,"783200,8.55000,-0.008178"
09:30:03,002528,ST英飞拓,大笔买入,"1257200,2.42000,-0.039526"
09:30:03,002526,山东矿机,大笔买入,"3896437,4.20000,0.021792"
09:30:03,002579,中京电子,大笔买入,"913000,8.73000,-0.004571"
09:30:03,002576,通达动力,大笔买入,"442000,16.50000,0.043561"
09:30:03,002398,垒知集团,大笔买入,"609300,5.01000,-0.025341"
09:30:03,002530,金财互联,大笔买入,"1819900,12.17000,-0.036421"
09:30:03,002313,日海智能,大笔买入,"461000,9.59000,-0.009307"
09:30:03,002123,梦网科技,大笔买入,"2432621,12.78000,-0.003876"
09:30:03,872190,雷神科技,大笔买入,"137098,33.72000,-0.014783"
09:30:03,871263,莱赛激光,大笔买入,"188124,16.48000,0.046806"
09:30:03,870976,视声智能,大笔买入,"115905,24.91000,-0.036237"
09:30:03,839946,华阳变速,大笔买入,"832666,8.88000,0.096224"
09:30:03,837092,汉鑫科技,大笔买入,"74006,41.81000,-0.003575"
09:30:03,835670,数字人,大笔买入,"157695,17.80000,0.000000"
09:30:03,833533,骏创科技,大笔买入,"200801,40.20000,-0.054468"
09:30:03,833427,华维设计,大笔买入,"93409,12.90000,-0.019712"
09:30:03,832978,开特股份,大笔买入,"401742,18.50000,0.128633"
09:30:03,832876,慧为智能,大笔买入,"338220,27.00000,0.000000"
09:30:03,832491,奥迪威,大笔买入,"269282,28.06000,0.025082"
09:30:03,832149,利尔达,大笔买入,"238167,11.50000,0.027753"
09:30:03,831906,舜宇精工,大笔买入,"130857,20.19000,0.047967"
09:30:03,001368,通达创智,大笔买入,"179100,23.56000,0.081155"
09:30:03,001306,夏厦精密,大笔买入,"16900,68.80000,0.002432"
09:30:03,002253,川大智胜,大笔买入,"254861,12.12000,0.000000"
09:30:03,002137,实益达,大笔买入,"414200,8.62000,0.009357"
09:30:03,002126,银轮股份,大笔买入,"1023200,23.23000,0.057958"
09:30:03,002112,三变科技,大笔买入,"419330,12.98000,0.003867"
09:30:03,002067,景兴纸业,大笔买入,"3119900,4.02000,-0.007426"
09:30:03,002131,利欧股份,大笔买入,"11295600,4.04000,-0.019512"
09:30:03,002031,巨轮智能,大笔买入,"3720600,7.17000,0.009831"
09:30:03,001282,三联锻造,大笔买入,"96800,26.63000,-0.019882"
09:30:03,000856,冀东装备,大笔买入,"605600,10.63000,-0.064114"
09:30:03,000833,粤桂股份,大笔买入,"482200,11.64000,-0.000856"
09:30:03,600255,鑫科材料,大笔买入,"1878500,3.90000,-0.022556"
09:30:03,600114,东睦股份,大笔买入,"618100,20.96000,0.039683"
09:30:03,831689,克莱特,大笔买入,"67356,21.54000,-0.024719"
09:30:03,000532,华金资本,大笔买入,"2701701,17.70000,0.001131"
09:30:03,000681,视觉中国,大笔买入,"731700,26.33000,0.023438"
09:30:02,603139,康惠制药,大笔买入,"137300,15.06000,0.031507"
09:30:02,603636,南威软件,大笔买入,"604400,13.35000,-0.046429"
09:30:01,688691,灿芯股份,大笔买入,"26342,79.35000,-0.009981"
09:30:00,603052,可川科技,大笔买入,"43600,39.40000,-0.007557"
09:30:00,603082,北自科技,大笔买入,"64100,40.00000,-0.009411"
09:30:00,688307,中润光学,大笔买入,"57923,27.09000,0.005941"
09:30:00,688205,德科立,大笔买入,"77557,100.00000,-0.008723"
09:30:00,688244,永信至诚,大笔买入,"142756,31.69000,0.047950"
09:30:00,688159,有方科技,大笔买入,"182473,38.00000,0.016043"
09:30:00,600070,*ST富润,大笔买入,"803300,1.28000,-0.015385"
09:30:00,603021,山东华鹏,大笔买入,"395400,4.10000,0.012346"
09:30:00,603578,三星新材,大笔买入,"434700,13.00000,0.003086"
09:30:00,688048,长光华芯,大笔买入,"274834,50.00000,0.061571"
09:30:00,603280,南方路机,大笔买入,"332400,24.37000,0.000000"
09:30:00,688208,道通科技,大笔买入,"724749,43.00000,0.026008"
09:30:00,600986,浙文互联,大笔买入,"2472500,7.14000,0.015647"
09:30:00,603286,日盈电子,大笔买入,"267000,22.70000,-0.019862"
09:30:00,600650,锦江在线,大笔买入,"452000,15.30000,0.020000"
09:30:00,603729,龙韵股份,大笔买入,"120500,16.51000,0.001820"
09:30:00,688400,凌云光,大笔买入,"493047,30.12000,-0.005941"
09:30:00,603667,五洲新春,大笔买入,"1251900,44.10000,-0.001133"
09:30:00,688343,云天励飞-U,大笔买入,"1467930,68.88000,0.064770"
09:30:00,603297,永新光学,大笔买入,"151100,105.00000,0.045400"
09:30:00,600797,浙大网新,大笔买入,"2158000,7.48000,-0.002667"
09:30:00,688326,经纬恒润-W,大笔买入,"123204,104.00000,0.041041"
09:30:00,600967,内蒙一机,大笔买入,"2870800,10.02000,0.027692"
09:30:00,603166,福达股份,大笔买入,"2380300,10.60000,0.048467"
09:30:00,603596,伯特利,大笔买入,"1284400,60.60000,0.095643"
09:30:00,603066,音飞储存,大笔买入,"935200,11.35000,0.000000"
09:30:00,688620,安凯微,大笔买入,"5292269,19.78000,0.099500"
09:30:00,605055,迎丰股份,大笔买入,"1889300,6.16000,0.096085"
