序号,代码,名称,最近上榜日,收盘价,涨跌幅,上榜次数,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜总成交额,买方机构次数,卖方机构次数,机构买入净额,机构买入总额,机构卖出总额,近1个月涨跌幅,近3个月涨跌幅,近6个月涨跌幅,近1年涨跌幅
475,839790,联迪信息,2025-02-11,46.79,11.4313,1,-5673125.31,39383269.05,45056394.36,84439663.41,1,0,8575087.7,8575087.7,0.0,58.61016949,34.9581771,493.45697111,467.11921843
476,920016,中草香料,2025-02-11,27.18,20.3187,1,5709444.8,17783250.13,12073805.33,29857055.46,0,0,0.0,0.0,0.0,31.49492017,-1.80398917,263.97988015,263.97988015
477,000536,华映科技,2025-02-10,5.39,10.0,1,-110325878.89,354443163.1,464769041.99,819212205.09,3,3,-15491468.09,63954865.0,79446333.09,23.05936073,-33.12655087,159.13461538,134.34782609
478,000903,云内动力,2025-02-10,3.29,10.0334,1,-47951292.3,183206801.83,231158094.13,414364895.96,2,2,8629510.0,38147942.0,29518432.0,0.9202454,2.49221184,80.76923077,78.80434783
479,001229,魅视科技,2025-02-10,38.87,5.1962,1,-107399410.71,82207236.77,189606647.48,271813884.25,1,1,2521404.77,8675560.77,6154156.0,12.86295006,43.69685767,55.91656639,82.22589625
480,001301,尚太科技,2025-02-10,53.35,-6.7634,1,-21376524.11,88106928.0,109483452.11,197590380.11,3,4,-9781483.0,26811238.0,36592721.0,-16.28746273,-26.71703297,47.25365719,93.57838468
481,001368,通达创智,2025-02-10,22.59,-5.8358,1,-11441244.52,28306626.0,39747870.52,68054496.52,1,2,-6804456.2,7913420.0,14717876.2,13.57466063,14.31618617,34.43530722,32.27283474
482,002175,东方智造,2025-02-10,5.81,10.0379,1,77261389.01,398683105.4,321421716.39,720104821.79,3,3,46563549.16,284474729.6,237911180.44,28.53982301,99.65635739,209.04255319,222.77777778
483,002448,中原内配,2025-02-10,8.06,1.8963,1,-8718180.41,105489773.0,114207953.41,219697726.41,2,2,24722454.29,39149882.0,14427427.71,36.14864865,26.3322884,44.7037702,56.58550234
484,300603,立昂技术,2025-02-10,13.34,19.964,1,116306440.18,163307368.48,47000928.3,210308296.78,0,0,0.0,0.0,0.0,45.79234973,30.2734375,89.21985816,81.25
485,600846,同济科技,2025-02-10,8.97,10.0613,1,-8929541.34,72406722.84,81336264.18,153742987.02,0,0,0.0,0.0,0.0,11.56716418,6.02836879,26.87411598,6.90943984
486,600979,广安爱众,2025-02-10,5.14,10.0642,1,-28142795.3,71924721.3,100067516.6,171992237.9,0,0,0.0,0.0,0.0,15.50561798,34.55497382,59.13312693,82.97989457
487,603297,永新光学,2025-02-10,113.88,5.2495,1,4898866.43000001,258122815.25,253223948.82,511346764.07,1,2,-40245222.22,32433533.0,72678755.22,31.59232725,5.22036404,99.61437336,57.8521823
488,688058,宝兰德,2025-02-10,41.5,12.1319,1,-14757468.7,38411843.12,53169311.82,91581154.94,0,0,0.0,0.0,0.0,62.109375,6.27400768,116.25846795,84.5115042
489,688080,映翰通,2025-02-10,48.3,6.2005,1,-42324952.29,81366533.98,123691486.27,205058020.25,0,1,-22360027.83,0.0,22360027.83,50.46728972,35.48387097,102.43084661,66.2635924
490,688327,云从科技,2025-02-10,16.67,20.0144,1,8519133.36999998,163758653.23,155239519.86,318998173.09,0,0,0.0,0.0,0.0,47.13150927,33.57371795,95.42790152,33.25339728
491,688365,光云科技,2025-02-10,17.74,20.0271,1,-5478100.14,101893625.21,107371725.35,209265350.56,0,1,-15326790.46,0.0,15326790.46,29.39460248,97.11111111,218.49192101,173.34360555
492,836149,旭杰科技,2025-02-10,15.08,30.0,1,11963653.12,38542522.45,26578869.33,65121391.78,0,0,0.0,0.0,0.0,24.7311828,-19.91502921,163.63636364,172.15054356
493,900946,天雁B股,2025-02-10,0.198,10.0,1,144177.37,347676.8,203499.43,551176.23,0,0,0.0,0.0,0.0,15.11627907,6.4516129,67.79661017,26.92307692
494,920116,星图测控,2025-02-10,64.19,23.6802,1,5593751.53,43376556.52,37782804.99,81159361.51,0,0,0.0,0.0,0.0,24.44746026,827.60115607,827.60115607,827.60115607
495,001266,宏英智能,2025-02-07,25.17,4.57,1,48466841.13,74901653.45,26434812.32,101336465.77,3,3,971714.079999998,20615308.4,19643594.32,25.47357926,19.51566952,22.72062409,4.48274296
496,001356,富岭股份,2025-02-07,14.95,-2.7326,1,-19820317.5,48826290.47,68646607.97,117472898.44,2,2,-5570030.75,18877803.0,24447833.75,182.0754717,182.0754717,182.0754717,182.0754717
497,300630,*ST普利,2025-02-07,2.84,19.8312,1,-2654759.0,13915539.0,16570298.0,30485837.0,0,0,0.0,0.0,0.0,-63.21243523,-75.26132404,-70.2617801,-82.94294294
498,301030,仕净科技,2025-02-07,22.5,20.0,1,53133888.5,160658373.87,107524485.37,268182859.24,0,1,-13950000.0,0.0,13950000.0,-1.48861646,-33.88186894,-4.78205671,-24.20101878
499,301488,豪恩汽电,2025-02-07,67.08,3.5025,1,-24112517.62,71043783.44,95156301.06,166200084.5,1,1,20561038.49,30619910.49,10058872.0,33.99920096,9.51836735,23.64976959,73.9395726
500,600732,爱旭股份,2025-02-07,13.02,9.9662,1,-78397679.86,566209741.56,644607421.42,1210817162.98,2,0,158260282.71,158260282.71,0.0,28.02359882,-1.5128593,37.34177215,-3.19702602
501,600839,四川长虹,2025-02-07,10.52,10.0418,1,-65703376.25,1616238887.02,1681942263.27,3298181150.29,0,0,0.0,0.0,0.0,22.7537923,-20.54380665,144.17345209,164.21754144
502,603166,福达股份,2025-02-07,11.05,9.2977,1,39722169.4,203017797.8,163295628.4,366313426.2,0,0,0.0,0.0,0.0,59.91316932,49.32432432,139.27816205,157.26490316
503,603197,保隆科技,2025-02-07,43.53,4.3134,1,134683621.28,441388302.0,306704680.72,748092982.72,4,2,189095530.2,260264837.2,71169307.0,24.44253859,9.3718593,43.99577773,6.16242877
504,603390,通达电气,2025-02-07,11.18,10.0394,1,42743074.0,58241041.0,15497967.0,73739008.0,0,1,-2525886.0,0.0,2525886.0,13.38742394,15.73498965,-4.87322187,91.55488084
505,603496,恒为科技,2025-02-07,28.16,10.0,1,349005617.1,596458513.07,247452895.97,843911409.04,0,0,0.0,0.0,0.0,25.82663092,-4.44519851,31.83913498,48.40524632
506,603618,杭电股份,2025-02-07,6.35,10.052,1,14773744.25,24488449.25,9714705.0,34203154.25,0,0,0.0,0.0,0.0,25.0,15.66484517,46.31336406,61.81673891
507,603882,金域医学,2025-02-07,30.09,10.0183,1,87354158.59,308990932.33,221636773.74,530627706.07,1,3,10229333.36,123618651.4,113389318.04,12.65443654,-7.98165138,-2.27346541,-48.10119213
508,688048,长光华芯,2025-02-07,56.52,20.0,1,52228451.28,195855356.09,143626904.81,339482260.9,2,0,86176685.11,86176685.11,0.0,65.99118943,19.84732824,94.89655172,65.94245449
509,688114,华大智造,2025-02-07,55.0,15.425,1,131080312.43,356316623.49,225236311.06,581552934.55,4,2,201330692.05,278540393.01,77209700.96,17.34585022,10.775428,26.78653757,-19.11764706
510,688227,品高股份,2025-02-07,39.44,19.9878,1,35551218.87,94020397.67,58469178.8,152489576.47,1,0,54643721.17,54643721.17,0.0,63.71938564,77.65765766,265.52363299,287.04612365
511,832171,志晟信息,2025-02-07,23.55,29.9669,1,13398306.58,42462305.79,29063999.21,71526305.0,0,0,0.0,0.0,0.0,38.52941176,11.13732893,282.92682927,198.85786802
512,834770,艾能聚,2025-02-07,21.29,23.0636,1,26121808.67,59419309.34,33297500.67,92716810.01,0,0,0.0,0.0,0.0,34.32176656,-22.10025613,289.21389397,191.92500204
513,836871,派特尔,2025-02-07,16.51,30.0,1,-10362862.84,22556666.49,32919529.33,55476195.82,0,0,0.0,0.0,0.0,48.60486049,14.25605536,168.89250814,139.04993769
514,002594,比亚迪,2025-02-06,311.08,10.0,1,407265557.76,2415750118.71,2008484560.95,4424234679.66,3,3,139533836.14,449197733.11,309663896.97,14.90414804,1.16422764,34.56181331,87.44586763
515,002600,领益智造,2025-02-06,9.77,10.0225,1,259236891.82,513447308.65,254210416.83,767657725.48,2,2,-4169500.0,32649684.0,36819184.0,28.04718218,7.24478595,56.32,122.96512548
516,002808,ST恒久,2025-02-06,2.8,4.8689,1,-4942889.6,12556001.88,17498891.48,30054893.36,2,2,-1193519.68,2548205.52,3741725.2,-4.76190476,3.32103321,64.70588235,-13.61180025
517,300382,斯莱克,2025-02-06,12.31,19.9805,1,59539954.58,120576119.58,61036165.0,181612284.58,2,1,27078863.0,35204760.0,8125897.0,27.69709544,11.20144535,132.70321361,112.57331086
518,301261,恒工精密,2025-02-06,60.1,20.008,1,4015054.0,78542767.0,74527713.0,153070480.0,3,2,8611669.0,31880323.0,23268654.0,54.49871465,41.96199231,67.29831911,89.07562984
519,600595,中孚实业,2025-02-06,3.38,10.0977,1,23367084.5,124053035.3,100685950.8,224738986.1,2,0,82742141.3,82742141.3,0.0,23.35766423,9.38511327,43.22033898,29.00763359
520,600967,内蒙一机,2025-02-06,9.75,10.0451,1,72118841.18,141059218.25,68940377.07,209999595.32,2,0,101731628.0,101731628.0,0.0,23.88818297,18.57417993,31.74908882,51.21042323
521,603063,禾望电气,2025-02-06,27.61,-2.9184,1,52322044.74,669369285.36,617047240.62,1286416525.98,2,1,203380699.59,292838414.72,89457715.13,44.55497382,34.68292683,96.23312011,57.53053218
522,603529,爱玛科技,2025-02-06,39.02,-5.7716,1,944677.130000025,205360894.83,204416217.7,409777112.53,1,5,-191458272.7,12957945.0,204416217.7,-6.87350835,11.70913255,44.48176017,56.84161391
523,603596,伯特利,2025-02-06,55.31,10.004,1,30786302.92,670537634.16,639751331.24,1310288965.4,1,2,-191620288.32,111255317.0,302875605.32,30.75650118,15.97819249,46.40021175,58.22321708
524,603963,*ST大药,2025-02-06,1.24,-4.6154,1,-715638.0,521690.0,1237328.0,1759018.0,0,0,0.0,0.0,0.0,-43.63636364,-59.87055016,-62.19512195,-80.74534161
525,605277,新亚电子,2025-02-06,15.78,-2.3515,1,-71866827.6,87032545.0,158899372.6,245931917.6,0,0,0.0,0.0,0.0,20.27439024,13.11827957,28.08441558,80.72937767
526,688392,骄成超声,2025-02-06,45.88,20.0105,1,19719026.18,80659928.22,60940902.04,141600830.26,2,0,30219674.12,30219674.12,0.0,19.54142783,13.14426634,37.65376538,8.63456954
527,688545,兴福电子,2025-02-06,26.89,5.2858,1,47147794.66,107093013.68,59945219.02,167038232.7,0,0,0.0,0.0,0.0,130.22260274,130.22260274,130.22260274,130.22260274
528,832876,慧为智能,2025-02-06,27.01,29.9808,1,12169377.32,31221317.53,19051940.21,50273257.74,0,0,0.0,0.0,0.0,50.05555556,4.7305157,186.9675404,134.09203339
529,000759,中百集团,2025-02-05,7.82,-10.0115,1,-37562885.4,109606531.0,147169416.4,256775947.4,1,1,-14933763.0,8464700.0,23398463.0,-39.61389961,90.73170732,158.94039735,104.71204188
530,002195,岩山科技,2025-02-05,4.48,10.0737,1,185822621.09,333307456.27,147484835.18,480792291.45,2,2,70598602.66,95114135.83,24515533.17,21.40921409,52.90102389,84.36213992,89.71692058
531,002582,好想你,2025-02-05,8.39,-9.9785,1,-41238519.24,88061178.96,129299698.2,217360877.16,0,0,0.0,0.0,0.0,-5.30474041,28.09160305,75.57864055,71.142552
532,002862,实丰文化,2025-02-05,35.64,-10.0,1,-72167182.7,64764465.0,136931647.7,201696112.7,0,0,0.0,0.0,0.0,20.81355932,105.41786744,167.16641679,208.57142857
533,002951,*ST金时,2025-02-05,5.9,-4.9919,1,-13515989.62,14785267.0,28301256.62,43086523.62,0,0,0.0,0.0,0.0,-10.06097561,-18.28254848,55.6793803,8.57638831
534,300394,天孚通信,2025-02-05,83.79,-16.875,1,-125848203.56,633697969.55,759546173.11,1393244142.66,3,5,-80223572.64,300319041.2,380542613.84,-3.80022962,-34.96080106,-7.44490204,20.05112151
535,300502,新易盛,2025-02-05,102.51,-18.4941,1,-109921397.8,1007924253.59,1117845651.39,2125769904.98,3,4,12381955.08,361249158.95,348867203.87,-11.62931034,-22.20535782,10.92955308,125.59794771
536,300570,太辰光,2025-02-05,95.75,-19.3752,1,157026696.45,700480826.35,543454129.9,1243934956.25,3,2,182425658.4,287278934.4,104853276.0,24.77195726,37.45334482,212.70411496,224.25932259
537,300608,思特奇,2025-02-05,13.24,7.6423,1,-39404035.58,163387236.93,202791272.51,366178509.44,1,1,-9206754.79,39135877.21,48342632.0,33.6024218,7.90546047,48.26427772,28.78976351
538,300697,电工合金,2025-02-05,13.94,-19.977,1,-39568482.02,39265025.0,78833507.02,118098532.02,4,4,-44139583.12,24103084.0,68242667.12,15.39735099,8.73634945,33.65292426,59.14551053
539,601156,东航物流,2025-02-05,14.75,-10.0061,1,-437594817.2,104877621.25,542472438.45,647350059.7,1,3,-190530332.0,14765000.0,205295332.0,-10.92995169,-14.39349971,-4.14897652,2.62771039
540,601360,三六零,2025-02-05,12.21,10.0,1,263216497.84,1098762284.64,835545786.8,1934308071.44,0,0,0.0,0.0,0.0,29.75557917,30.58823529,60.65789474,82.63170566
541,603306,华懋科技,2025-02-05,34.8,-10.0078,1,35216285.28,223344389.28,188128104.0,411472493.28,0,2,-96973535.0,0.0,96973535.0,16.07738492,17.60729976,89.43930321,105.33859855
542,688039,当虹科技,2025-02-05,32.82,20.0,1,20188660.47,46018470.35,25829809.88,71848280.23,0,0,0.0,0.0,0.0,32.92831106,22.64573991,51.52354571,61.59527326
543,688075,安旭生物,2025-02-05,38.07,0.5016,1,8687500.0,8687500.0,0.0,8687500.0,0,0,0.0,0.0,0.0,8.09199319,0.39049984,15.74220782,21.82863089
544,688369,致远互联,2025-02-05,26.79,13.3249,1,22972616.76,153549795.73,130577178.97,284126974.7,2,2,14719895.16,60939646.66,46219751.5,48.17477876,31.64619165,77.29980146,32.36577993
545,832149,利尔达,2025-02-05,10.98,23.788,1,5563836.01,27484924.1,21921088.09,49406012.19,0,0,0.0,0.0,0.0,23.0941704,-7.73109244,185.9375,154.16666667
546,000668,荣丰控股,2025-01-27,6.11,10.0901,1,15617022.0,30400185.0,14783163.0,45183348.0,2,2,3648683.0,8269004.0,4620321.0,-10.01472754,-24.19354839,3.38409475,-44.5553539
547,001366,播恩集团,2025-01-27,11.43,2.7878,1,-13243427.49,62594849.0,75838276.49,138433125.49,0,0,0.0,0.0,0.0,9.90384615,-0.86730269,9.69289827,-18.08066481
548,001380,华纬科技,2025-01-27,27.59,10.008,1,20837427.98,56476946.0,35639518.02,92116464.02,0,1,-5085609.52,0.0,5085609.52,24.22332283,30.69635244,66.80773881,43.33910647
549,002259,ST升达,2025-01-27,2.56,4.918,1,1128800.04,13852424.04,12723624.0,26576048.04,1,1,27552.0,2767371.0,2739819.0,2.81124498,5.78512397,13.27433628,-21.95121951
550,002747,埃斯顿,2025-01-27,18.15,-10.0149,1,-98424402.0,134316768.0,232741170.0,367057938.0,5,5,-13941692.0,49024614.0,62966306.0,-10.19297378,19.56521739,47.08265802,23.81326042
551,003015,日久光电,2025-01-27,15.48,10.0213,1,103488421.0,165752541.0,62264120.0,228016661.0,3,3,-16920765.0,28043399.0,44964164.0,12.17391304,1.17647059,57.15736041,27.45672053
552,200016,深康佳B,2025-01-27,0.93,-7.0,1,-491233.31,456211.48,947444.79,1403656.27,0,0,0.0,0.0,0.0,-12.26415094,-14.67889908,66.07142857,9.41176471
553,300093,金刚光伏,2025-01-27,11.3,-15.7973,1,4628374.23,43741150.0,39112775.77,82853925.77,4,4,-260155.77,32254823.0,32514978.77,-21.96132597,-50.80539835,-6.84253916,-48.35466179
554,300378,鼎捷数智,2025-01-27,32.92,2.3632,1,124118020.54,455085358.7,330967338.16,786052696.86,3,1,154480104.0,225525364.0,71045260.0,22.33370494,36.14557486,119.02860945,77.00956995
555,300634,彩讯股份,2025-01-27,29.54,15.6617,1,190963548.7,778577952.78,587614404.08,1366192356.86,1,1,27998572.71,116019798.71,88021226.0,28.10060711,41.57323524,85.62613654,74.49553849
556,300654,世纪天鸿,2025-01-27,12.99,7.7114,1,-34024972.01,117293906.04,151318878.05,268612784.09,3,3,12551659.84,100588837.74,88037177.9,19.06507791,24.06876791,65.05717916,30.52391992
557,301288,清研环境,2025-01-27,11.78,-20.0272,1,-4023909.64,11313905.0,15337814.64,26651719.64,4,4,-576244.64,4939165.0,5515409.64,-24.7284345,-29.92266508,8.97317299,-31.45931226
558,301397,溯联股份,2025-01-27,28.82,-15.9767,1,-35055553.37,28900562.62,63956115.99,92856678.61,3,3,-29368277.6,10231006.42,39599284.02,8.18318318,11.40316969,19.6347032,0.95720908
559,301628,强达电路,2025-01-27,97.3,-12.1445,1,67367938.32,116280618.28,48912679.96,165193298.24,3,2,54405319.28,54425728.28,20409.0,13.13953488,245.28034067,245.28034067,245.28034067
560,600190,ST锦港,2025-01-27,1.4,-4.7619,1,-15665411.0,9005568.0,24670979.0,33676547.0,0,0,0.0,0.0,0.0,-11.94968553,-4.76190476,-7.89473684,-48.91043738
561,600300,维维股份,2025-01-27,3.29,10.0334,1,14635894.0,36111369.0,21475475.0,57586844.0,0,0,0.0,0.0,0.0,-1.49700599,19.20289855,40.0,11.50304591
562,600753,庚星股份,2025-01-27,5.12,-10.0176,1,1798144.0,8833024.0,7034880.0,15867904.0,0,0,0.0,0.0,0.0,-20.86553323,-36.71199011,11.30434783,-43.30011074
563,600758,辽宁能源,2025-01-27,3.61,10.061,1,8627696.0,23968548.0,15340852.0,39309400.0,0,0,0.0,0.0,0.0,5.24781341,9.99666039,34.4403627,1.96319643
564,603007,ST花王,2025-01-27,10.19,-3.5038,1,-837620.390000001,36293841.07,37131461.46,73425302.53,0,0,0.0,0.0,0.0,17.26121979,88.83457951,258.71417282,188.72116349
565,603598,引力传媒,2025-01-27,20.78,1.8627,1,-6985643.0,88035511.0,95021154.0,183056665.0,0,0,0.0,0.0,0.0,19.35669156,36.53088042,61.71206226,21.16618076
566,603687,大胜达,2025-01-27,7.1,-10.0127,1,-982640.0,20239970.0,21222610.0,41462580.0,0,0,0.0,0.0,0.0,-4.82573727,1.57367668,6.12855007,-30.78884985
567,605018,长华集团,2025-01-27,12.68,4.7934,1,36605657.83,111706176.87,75100519.04,186806695.91,1,0,48692481.64,48692481.64,0.0,38.4279476,54.44579781,58.69837297,33.85494335
568,605162,新中港,2025-01-27,6.77,-4.6479,1,-2774556.0,6138504.0,8913060.0,15051564.0,0,0,0.0,0.0,0.0,-1.59883721,-2.86944046,0.59435364,-20.05054214
569,688313,仕佳光子,2025-01-27,19.38,-16.681,1,-120771728.01,156781488.97,277553216.98,434334705.95,1,2,-100239848.98,21287168.79,121527017.77,25.84415584,26.0897853,113.20132013,91.50197628
570,688590,新致软件,2025-01-27,18.51,2.5485,1,135638076.89,246190547.6,110552470.71,356743018.31,2,0,161400036.94,161400036.94,0.0,4.51722191,26.30756545,65.40544699,1.57986715
